disaster_number,fema_declaration,state,declaration_type,declaration_date,incident_type,incident_begin_date,incident_end_date,state_fips,county_code,designated_area,last_refresh
3498,EM-3498-ME,ME,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,23,000,Passamaquoddy Indian Reservation,2026-08-20T20:50:08.994Z
3497,EM-3497-MA,MA,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,000,Wampanoag Tribe of Gay Head (Aquinnah),2026-08-20T20:50:08.994Z
3496,EM-3496-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of Acoma,2026-08-20T20:50:08.994Z
3495,EM-3495-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Ponca (OTSA),2026-08-20T20:50:08.994Z
3494,EM-3494-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Citizen Potawatomi Nation,2026-08-20T20:50:08.994Z
3493,EM-3493-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Omaha Indian Reservation,2026-08-20T20:50:08.994Z
3492,EM-3492-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Kickapoo Indian Reservation,2026-08-20T20:50:08.994Z
3491,EM-3491-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Iowa Indian Reservation (Also NE),2026-08-20T20:50:08.994Z
3490,EM-3490-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Prairie Band Potawatomi Reservation,2026-08-20T20:50:08.994Z
3489,EM-3489-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Winnebago Indian Reservation,2026-08-20T20:50:08.994Z
3488,EM-3488-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Ponca (TDSA),2026-08-20T20:50:08.994Z
3488,EM-3488-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Ponca TDSA,2026-08-20T20:50:08.994Z
3487,EM-3487-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Quapaw (OTSA),2026-08-20T20:50:08.994Z
3486,EM-3486-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Choctaw,2026-08-20T20:50:08.994Z
3485,EM-3485-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of Santa Clara,2026-08-20T20:50:08.994Z
3484,EM-3484-MA,MA,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,000,Mashpee Wampanoag Tribe,2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Sac and Fox Indian Reservation (Also KS),2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Santee Indian Reservation,2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Ponca (TDSA),2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Omaha Indian Reservation,2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Winnebago Indian Reservation,2026-08-20T20:50:08.994Z
3483,EM-3483-NE,NE,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,31,000,Iowa Indian Reservation (Also KS),2026-08-20T20:50:08.994Z
3481,EM-3481-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Iowa Indian Reservation (Also NE),2026-08-20T20:50:08.994Z
3481,EM-3481-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Sac and Fox Indian Reservation (Also NE),2026-08-20T20:50:08.994Z
3481,EM-3481-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Prairie Band Potawatomi Reservation,2026-08-20T20:50:08.994Z
3481,EM-3481-KS,KS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,20,000,Kickapoo Indian Reservation,2026-08-20T20:50:08.994Z
3480,EM-3480-IA,IA,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,19,000,Omaha Indian Reservation,2026-08-20T20:50:08.994Z
3480,EM-3480-IA,IA,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,19,000,Sac and Fox Tribe of the Mississippi in Iowa,2026-08-20T20:50:08.994Z
3479,EM-3479-WY,WY,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,56,000,Wind River Indian Reservation,2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Uintah and Ouray Indian Reservation,2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Navajo Nation Reservation (Also AZ and NM),2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Northwestern Shoshoni Indian Reservation,2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Paiute of Utah Indian Reservation,2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Skull Valley Indian Reservation,2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Goshute Indian Reservation (Also NV),2026-08-20T20:50:08.994Z
3478,EM-3478-UT,UT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,49,000,Ute Mountain Indian Reservation,2026-08-20T20:50:08.994Z
3477,EM-3477-ND,ND,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,38,000,Lake Traverse Sisseton Indian Reservation,2026-08-20T20:50:08.994Z
3477,EM-3477-ND,ND,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,38,000,Spirit Lake Reservation,2026-08-20T20:50:08.994Z
3477,EM-3477-ND,ND,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
3477,EM-3477-ND,ND,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,38,000,Fort Berthold Indian Reservation,2026-08-20T20:50:08.994Z
3477,EM-3477-ND,ND,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Fort Belknap Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Flathead Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Fort Peck Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Northern Cheyenne Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Crow Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Blackfeet Indian Reservation,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Crow/Northern Cheyenne Area,2026-08-20T20:50:08.994Z
3476,EM-3476-MT,MT,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,000,Rocky Boy's Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Lower Brule Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Flandreau Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Crow Creek Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Lake Traverse (Sisseton) Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Northern Cheyenne Reservation and Trust Lands (&MT),2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Turtle Mountain Reservation and Trust Lands (& ND),2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Yankton Indian Reservation,2026-08-20T20:50:08.994Z
3475,EM-3475-SD,SD,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,46,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
3474,EM-3474-MS,MS,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,28,000,Mississippi Choctaw Indian Reservation,2026-08-20T20:50:08.994Z
3472,EM-3472-AL,AL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,01,000,Poarch Band of Creek Indians,2026-08-20T20:50:08.994Z
3471,EM-3471-NC,NC,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Eastern Band of Cherokee Indians,2026-08-20T20:50:08.994Z
3470,EM-3470-SC,SC,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,45,000,Catawba Indian Nation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Fort Pierce Indian Reservation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Immokalee Indian Reservation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Brighton Indian Reservation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Big Cypress Indian Reservation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Tampa Reservation,2026-08-20T20:50:08.994Z
3468,EM-3468-FL,FL,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Hollywood Indian Reservation,2026-08-20T20:50:08.994Z
3464,EM-3464-GA,GA,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,13,000,Tama Indian Reservation,2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Absentee Shawnee-Citizens Band of Potawatomi (TJSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Wyandotte (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Cheyenne-Arapaho (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Peoria (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kaw (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Modoc (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Iowa-Sac and Fox Joint Area (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Choctaw,2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Creek-Seminole Joint Area (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Citizen Potawatomi Nation,2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kiowa-Comanche-Apache-Fort Sill Apache (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Creek (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Seminole (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Caddo-Wichita-Delaware (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Tonkawa (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Ponca (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Osage Indian Reservation,2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Miami (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kaw-Ponca (Joint Area),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Quapaw (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Otoe-Missouria (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Cherokee (TJSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Eastern Shawnee-Wyandotte (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kickapoo (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Iowa (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Miami-Peoria (Joint Area),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Ottowa (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Chickasaw (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kiowa-Comanche-Apache-Fort Sill Apache-Caddo-Wichita,2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Eastern Shawnee (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Pawnee (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Choctaw (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Seneca-Cayuga (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Sac and Fox (OTSA),2026-08-20T20:50:08.994Z
3462,EM-3462-OK,OK,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Cherokee (OTSA),2026-08-20T20:50:08.994Z
3461,EM-3461-AR,AR,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,05,000,Ozark Test Tribe,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Zuni Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Cochiti Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Santa Ana Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Jemez Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Alamo Navajo Indian Reservation,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Ute Mountain Indian Reservation (Also CO),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Laguna Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Tesuque Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,San Ildefonso Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Canoncito Indian Reservation,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Sandia Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of San Felipe,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Taos Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of Santa Clara,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Nambe Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Zuni Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,San Felipe Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Jicarilla Apache Indian Reservation,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of Picuris,2026-08-20T20:50:08.994Z
3460,EM-3460-NM,NM,EM,2020-03-13T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,35,000,Pueblo of Santa Ana,2026-08-20T20:50:08.994Z
